PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus
114237,09/22/2008 10:57:30,19888,09/21/2008 08:56:43,20,0,,,java,oop,,,,,open
114238,09/22/2008 10:57:33,5334,09/09/2008 08:57:29,31,12,,,c++,managedc++,programming-languages,,,,open
114242,09/22/2008 10:58:22,15279,09/17/2008 07:56:43,100,8,,,sql,inner-join,alias-column,,,,open
114305,09/22/2008 11:18:46,17648,09/18/2008 13:08:11,23,1,,,monitoring,.net,,,,,open
114306,09/22/2008 11:18:54,189,08/03/2008 09:23:42,329,8,,,bug-tracking,trac,plugins,ticket,,,open
114320,09/22/2008 11:26:26,20371,09/22/2008 11:22:49,1,0,,,scheme,,,,,,open
114327,09/22/2008 11:28:29,7839,09/15/2008 14:31:57,1,0,,,.net,c#,xml,abuse,,,open
114431,09/22/2008 11:58:22,20388,09/22/2008 11:49:46,1,0,,,vim,,,,,,open
114525,09/22/2008 12:24:06,3983,09/01/2008 07:09:13,105,9,,,javascript,,,,,,open
114543,09/22/2008 12:27:57,20403,09/22/2008 12:18:03,1,0,,,html,css,,,,,open
114575,09/22/2008 12:32:37,4433,09/03/2008 18:23:30,500,27,,,java,serialization,web-services,,,,open
114581,09/22/2008 12:34:26,18658,09/19/2008 08:49:09,836,62,,,lambda-calculus,math,maths,education,experience,,open
114619,09/22/2008 12:41:47,20408,09/22/2008 12:41:47,1,0,,,delphi,,,,,,open
114819,09/22/2008 13:21:02,19863,09/21/2008 06:08:39,71,2,,,c++,stl,vector,,,,open
114851,09/22/2008 13:25:51,5662,09/10/2008 17:55:42,340,11,,,.net,data-binding,datatable,listbox,datarow,,open
114892,09/22/2008 13:33:59,4939,09/06/2008 20:36:05,97,1,,,flash,graphics,actionscript,quicktime,,,open
114928,09/22/2008 13:44:33,15689,09/17/2008 11:52:54,84,8,,,c#,,,,,,open
115095,09/22/2008 14:19:40,14728,09/17/2008 02:21:00,217,34,,,browser,firefox,internet-explorer,crossbrowser,,,open
115115,09/22/2008 14:24:16,445087,09/02/2008 17:25:48,700,21,,,c,c++,embedded,testing-strategies,,,open
115178,09/22/2008 14:33:41,20412,09/22/2008 12:47:59,1,1,,,java,gui,swing,background,,,open
115184,09/22/2008 14:34:43,4231,09/02/2008 13:21:16,296,11,,,java,build-process,,,,,open
115206,09/22/2008 14:38:14,3111,08/26/2008 17:47:14,314,16,,,codesmith,codegeneration,,,,,open
115269,09/22/2008 14:50:58,7512,09/15/2008 13:52:47,508,30,,,java,codesmell,factory,,,,open
115277,09/22/2008 14:52:04,16039,09/17/2008 14:16:07,117,13,,,java,java-swing,search,,,,open
115281,09/22/2008 14:52:33,1128722,09/05/2008 09:30:42,18,4,,,svn,branch,switch-statement,,,,open
115328,09/22/2008 15:01:38,15771,09/17/2008 12:36:35,47,0,,,c#,data-binding,,,,,open
115369,09/22/2008 15:07:33,16082,09/17/2008 14:35:21,206,10,,,database,version-control,,,,,open
115399,09/22/2008 15:12:16,2535,08/22/2008 17:36:15,83,6,,,2-digit-year,c#,,,,,open
115420,09/22/2008 15:15:31,15899,09/17/2008 13:24:52,1,1,,,flex,profiler,,,,,open
115445,09/22/2008 15:18:26,16154,09/17/2008 15:06:06,26,4,,,c#,asp.net,microsoftoffice,,,,open
115488,09/22/2008 15:23:57,13368,09/16/2008 18:37:56,212,25,,,c#,windows-services,eventlog-source,event-log,events,,open
115500,09/22/2008 15:26:11,16515,09/17/2008 17:49:51,51,10,,,java,tcp,udp,sockets,,,open
115528,09/22/2008 15:29:47,6776,09/15/2008 12:37:02,63,7,,,methodology,language-agnostic,,,,,open
115563,09/22/2008 15:34:34,20530,09/22/2008 15:34:34,1,0,,,php,osx,,,,08/13/2011 23:40:45,not constructive
115634,09/22/2008 15:42:59,19251,09/19/2008 20:02:24,1,2,,,asp.net,mvc,,,,,open
115644,09/22/2008 15:44:03,7780,09/15/2008 14:24:14,188,19,,,javascript,syntax-highlighting,cappuccino,jedit,objective-j,,open
115658,09/22/2008 15:45:53,1016,08/11/2008 13:29:11,103,9,,,c#,.net,csv,oledb,,,open
115659,09/22/2008 15:46:12,3180,08/27/2008 09:02:55,127,12,,,windows-mobile,devtools,,,,,open
115666,09/22/2008 15:47:04,20460,09/22/2008 14:01:18,1,1,,,aspell,,,,,,open
115701,09/22/2008 15:55:32,8091,09/15/2008 15:09:22,182,26,,,silverlight,obfuscation,,,,,open
115766,09/22/2008 16:04:23,9886,09/15/2008 20:19:55,9,3,,,swt,eclipse,table,spreadsheet,java,,open
115773,09/22/2008 16:04:54,852,08/09/2008 15:15:30,793,26,,,python,cherrypy,,,,,open
115813,09/22/2008 16:13:53,20555,09/22/2008 16:13:53,1,0,,,windows,sdl,sdl-image,sdl-mixer,static,,open
115835,09/22/2008 16:17:40,5812,09/11/2008 13:00:29,226,14,,,java,image-processing,video-capture,,,,open
115974,09/22/2008 16:39:09,14262,09/16/2008 22:49:45,1,0,,,python,daemon,scripting,,,,open
115983,09/22/2008 16:41:03,7473,09/15/2008 13:48:50,404,9,,,git,,,,,,open
115984,09/22/2008 16:41:07,20566,09/22/2008 16:31:01,1,0,,,graphics,pdf,pdf-generation,,,,open
115989,09/22/2008 16:42:24,10676,09/16/2008 00:53:10,101,16,,,iis,logging,powershell,shell,,,open
116002,09/22/2008 16:44:11,14065,09/16/2008 21:51:44,370,31,,,c++,stl,containers,smart-pointers,,,open
116090,09/22/2008 16:59:17,13337,09/16/2008 18:24:57,196,3,,,vb.net,kill,thread,c#,,,open
116121,09/22/2008 17:05:14,18722,09/19/2008 10:26:04,2,3,,,java,version,version-control,,,09/20/2011 02:05:59,not constructive
116154,09/22/2008 17:10:15,14535,09/17/2008 00:45:22,43,3,,,wtl,c++,,,,,open
116188,09/22/2008 17:15:47,14833,09/17/2008 03:16:28,1,0,,,nhibernate,query,,,,,open
116289,09/22/2008 17:34:41,14299,09/16/2008 23:03:28,107,7,,,error,handling,in,vb6,,,open
116297,09/22/2008 17:37:19,877,08/10/2008 04:07:29,167,3,,,osx,svn-tools,,,,,open
116309,09/22/2008 17:40:01,11234,09/16/2008 06:27:05,111,25,,,solaris,open-solaris,,,,,open
116368,09/22/2008 17:51:34,20618,09/22/2008 17:51:33,1,0,,,windows,c,compiler,,,,open
116423,09/22/2008 18:00:10,7862,09/15/2008 14:33:40,446,38,,,sql,mysql,,,,,open
116444,09/22/2008 18:03:20,4497,09/04/2008 08:49:10,15,3,,,netbeans,,,,,,open
116471,09/22/2008 18:07:40,15771,09/17/2008 12:36:35,64,0,,,.net,dataset,data-binding,,,,open
116525,09/22/2008 18:15:00,14299,09/16/2008 23:03:28,124,7,,,restrict,null,in,oracle,stored,,open
116527,09/22/2008 18:15:09,14796,09/17/2008 02:54:33,1,0,,,ruby,heap,,,,,open
116533,09/22/2008 18:15:54,16398,09/17/2008 16:52:11,276,19,,,html,css,xhtml,webbrowser,web-standards,,open
116535,09/22/2008 18:16:04,85,08/01/2008 16:38:08,501,33,,,c++,c,preprocessor,ifdef,,,open
116560,09/22/2008 18:18:58,1412,08/15/2008 15:05:57,1273,53,,,emacs,shell,unix,,,,open
116610,09/22/2008 18:27:00,8047,09/15/2008 15:01:43,11,1,,,html,dom,myspace,,,,open
116630,09/22/2008 18:29:57,13603,09/16/2008 20:08:57,101,1,,,sql,report,rdl,,,,open
116640,09/22/2008 18:32:00,13792,09/16/2008 20:52:54,81,5,,,redhat,linux,java,,,,open
116643,09/22/2008 18:32:13,14031,09/16/2008 21:45:37,1,5,,,project-management,,,,,09/23/2011 12:46:56,off topic
116650,09/22/2008 18:34:18,16253,09/17/2008 15:43:05,459,9,,,curl,php,java,authentication,,,open
116658,09/22/2008 18:36:27,13850,09/16/2008 21:03:00,173,8,,,fckeditor,wysiwyg,javascript,,,,open
116690,09/22/2008 18:42:56,1412,08/15/2008 15:05:57,1283,53,,,svn,html,javascript,,,,open
116762,09/22/2008 18:56:12,3068,08/26/2008 14:28:42,70,9,,,database-design,workflow,database-refactoring,database,,,open
116766,09/22/2008 18:57:01,2547,08/22/2008 19:10:02,1451,61,,,.net,mvc,architecture,document-view,,,open
116775,09/22/2008 18:58:41,1632,08/17/2008 17:09:25,482,29,,,c#,.net,vb,,,,open
116854,09/22/2008 19:12:11,9450,09/15/2008 18:50:47,728,58,,,ruby-on-rails,ruby,rubyonrails,rubygems,,,open
116887,09/22/2008 19:17:19,2594,08/23/2008 12:42:57,152,13,,,rubyonrails,,,,,,open
116938,09/22/2008 19:23:42,20675,09/22/2008 19:23:42,1,0,,,sql,oracle,plsql,,,,open
116947,09/22/2008 19:24:32,16398,09/17/2008 16:52:11,294,19,,,language-agnostic,semantic-web,,,,,open
116992,09/22/2008 19:33:23,16398,09/17/2008 16:52:11,301,19,,,video-game-consoles,xbox,wii,ps3,,,open
117078,09/22/2008 19:46:01,12280,09/16/2008 13:51:28,183,14,,,php,documentation,formatting,function,,,open
117108,09/22/2008 19:50:18,7952,09/15/2008 14:46:14,8,1,,,database,performance,,,,,open
117128,09/22/2008 19:52:51,20692,09/22/2008 19:42:32,1,0,,,.net,reporting-services,model,,,,open
117167,09/22/2008 19:57:37,1384652,08/01/2008 12:01:23,2609,110,,,python,get,post,,,,open
117250,09/22/2008 20:06:16,4872,09/06/2008 09:14:55,661,19,,,python,math,syntax,operator,,,open
117301,09/22/2008 20:13:39,19389,09/19/2008 23:15:18,8,0,,,sql,sql-server,indexing,hint,,,open
117337,09/22/2008 20:19:25,11374,09/16/2008 07:29:20,125,8,,,tfs,branch,tfs2008,shelve,unshelve,,open
117346,09/22/2008 20:20:15,20716,09/22/2008 20:14:22,1,0,,,c++,timing,accurate,millisecond,,,open
117352,09/22/2008 20:21:03,15955,09/17/2008 13:43:34,1173,70,,,c,cryptography,bit-manipulation,lowlevel,,,open
117355,09/22/2008 20:21:28,2729,08/24/2008 18:30:56,679,22,,,.net,collections,,,,,open
117372,09/22/2008 20:23:07,7946,09/15/2008 14:45:19,186,18,,,php,internet-explorer-7,download,,,,open
117394,09/22/2008 20:26:28,4872,09/06/2008 09:14:55,671,19,,,version-control,emacs,file,perforce,,,open
117407,09/22/2008 20:27:48,11374,09/16/2008 07:29:20,125,8,,,.net,configuration,,,,,open
117422,09/22/2008 20:30:22,20498,09/22/2008 14:55:31,1,0,,,vmware,clock,drift,,,,open
117429,09/22/2008 20:31:29,20730,09/22/2008 20:31:29,1,0,,,c++,,,,,,open
117455,09/22/2008 20:36:31,16050,09/17/2008 14:20:56,291,9,,,java,scalability,amazon-ec2,terracotta,,,open
117477,09/22/2008 20:39:11,19990,09/21/2008 16:12:55,332,37,,,python,formatting,markup,,,,open
117484,09/22/2008 20:39:37,1144,08/12/2008 19:00:54,135,14,,,svn,version-control,,,,,open
117580,09/22/2008 20:53:55,13925,09/16/2008 21:20:07,31,2,,,javascript,,,,,05/05/2012 13:36:56,not constructive
117632,09/22/2008 21:03:34,12514,09/16/2008 14:37:52,8,6,,,iis,installer,virtual-directory,,,,open
117665,09/22/2008 21:09:42,20711,09/22/2008 20:04:34,1,0,,,javascript,jquery,dom,,,,open
117667,09/22/2008 21:09:58,3394,08/28/2008 12:35:39,2946,103,,,html,css,,,,,open
117698,09/22/2008 21:15:23,5115,09/08/2008 00:07:00,1,1,,,windows-ce,compactframework,,,,,open
117774,09/22/2008 21:32:03,3442,08/28/2008 15:32:45,205,5,,,database,database-design,diagram,,,,open
117792,09/22/2008 21:34:50,986,08/11/2008 12:13:30,1688,99,,,winapi,windows,c++,oop,wndproc,,open
117812,09/22/2008 21:39:23,3683,08/29/2008 21:24:01,185,21,,,interview-questions,fizzbuzz,,,,10/21/2011 20:55:37,not constructive
117844,09/22/2008 21:46:19,1582,08/16/2008 20:41:09,16,2,,,c++,c,binary,,,,open
117851,09/22/2008 21:48:12,44972,09/02/2008 10:00:56,63,1,,,c#,,,,,,open
117900,09/22/2008 21:57:27,26,08/01/2008 12:18:14,1142,108,,,adobe,flex,air,swfloader,personal-hell,,open
117940,09/22/2008 22:11:29,3114,08/26/2008 18:05:52,763,54,,,.net,c++,exception,error-handling,c++-cli,,open
117966,09/22/2008 22:17:01,577,08/06/2008 21:36:25,595,22,,,php,linux,mysql,apache,lamp,,open
118023,09/22/2008 22:31:05,13990,09/16/2008 21:38:06,882,58,,,function-points,estimation,,,,,open
118038,09/22/2008 22:35:30,149,08/02/2008 15:03:56,877,49,,,standards-compliance,w3c,ada,,,,open
118042,09/22/2008 22:36:54,8116,09/15/2008 15:12:41,116,10,,,asp.net,iis,ssl,hosting,,,open
118126,09/22/2008 23:00:32,337,08/04/2008 18:11:42,447,11,,,asp.net,webforms,,,,,open
9750171,03/17/2012 12:57:07,517123,11/23/2010 07:42:35,346,22,,,c#,.net,winforms,,,,open
9750188,03/17/2012 12:59:15,1204703,02/12/2012 04:51:48,1,0,,,css,image,caching,update,,,open
118235,09/22/2008 23:33:40,16562,09/17/2008 18:29:02,35,1,,,wordpress,version-control,,,,,open
118243,09/22/2008 23:39:24,14955,09/17/2008 04:23:55,157,13,,,eclipse,osx,,,,,open
118248,09/22/2008 23:40:15,9825,09/15/2008 20:04:37,147,21,,,.net,oledb,orm,,,,open
10368884,04/29/2012 01:04:39,129638,06/26/2009 20:21:09,814,14,,,jquery,plugins,attributes,override,instance,,open
10368894,04/29/2012 01:05:48,1188626,02/03/2012 23:24:19,8,0,,,ajax,json,jsonp,,,,open
118307,09/22/2008 23:55:44,20816,09/22/2008 23:55:44,1,0,,,memory,,,,,,open
118356,09/23/2008 00:14:24,13193,09/16/2008 17:35:24,16,0,,,c#,msbuild,,,,,open
118474,09/23/2008 00:47:25,361,08/05/2008 04:20:27,656,28,,,asp.net-mvc,mvc,,,,,open
118487,09/23/2008 00:50:14,17307,09/18/2008 06:26:35,1,0,,,mysql,sql,,,,,open
118531,09/23/2008 01:01:46,3208,08/27/2008 13:12:45,282,23,,,asp.net,c#,,,,,open
118532,09/23/2008 01:02:00,2785,08/25/2008 03:48:53,221,24,,,asp.net-mvc,email,,,,,open
118565,09/23/2008 01:08:32,5734,09/11/2008 06:31:57,100,2,,,javascript,web-services,,,,,open
118583,09/23/2008 01:13:50,3208,08/27/2008 13:12:45,287,23,,,podcast,,,,,09/18/2011 02:16:50,not constructive
118624,09/23/2008 01:26:28,16398,09/17/2008 16:52:11,327,19,,,html,language-agnostic,xhtml,web-standards,semantic-markup,,open
118630,09/23/2008 01:29:26,1674,08/17/2008 22:51:33,102,15,,,c++,operator,,,,,open
118750,09/23/2008 02:06:50,5653,09/10/2008 16:42:43,40,2,,,scala,lift,,,,,open
118833,09/23/2008 02:46:03,14547,09/17/2008 00:55:09,11,3,,,sql-server,database,,,,,open
118839,09/23/2008 02:48:25,20871,09/23/2008 02:48:25,1,0,,,ruby,,,,,,open
118910,09/23/2008 03:16:16,10520,09/15/2008 23:39:46,1,0,,,security,ajax,ssl,cookies,,,open
118929,09/23/2008 03:23:30,10972,09/16/2008 03:35:32,6,1,,,etw,,,,,,open
118935,09/23/2008 03:24:59,7888,09/15/2008 14:38:22,353,27,,,ide,ocaml,,,,,open
118955,09/23/2008 03:30:57,7913,09/15/2008 14:40:40,286,23,,,architecture,orm,business-objects,,,,open
119000,09/23/2008 03:49:10,20879,09/23/2008 03:20:04,1,0,,,sql-server,reporting-services,business-intelligence,,,,open
119098,09/23/2008 04:14:47,4086,09/01/2008 18:01:18,1051,79,,,c++,iostream,stdio,,,,open
119102,09/23/2008 04:17:30,4977,09/07/2008 07:24:42,1525,73,,,testing,xna,boo,xbox360,,,open
119123,09/23/2008 04:24:47,6386,09/15/2008 06:32:49,654,28,,,c++,c,c++-faq,sizeof,c-faq,,open
119157,09/23/2008 04:36:43,8203,09/15/2008 15:23:04,177,14,,,sql,database,multithreading,,,,open
119198,09/23/2008 04:53:13,14752,09/17/2008 02:35:39,52,1,,,c#,python,,,,,open
119204,09/23/2008 04:55:11,361,08/05/2008 04:20:27,686,30,,,migration,perforce,clearcase,,,,open
119207,09/23/2008 04:56:06,781,08/08/2008 21:28:19,1145,31,,,ruby,functional-programming,,,,,open
119242,09/23/2008 05:07:44,14484,09/17/2008 00:21:42,1116,65,,,.net,search,filesystems,,,,open
119271,09/23/2008 05:20:02,6335,09/14/2008 08:56:41,33,3,,,build-process,scripting,msbuild,build,,,open
119387,09/23/2008 06:28:31,8127,09/15/2008 15:14:00,66,3,,,notepad++,completion,options,parenthesis,,,open
11135261,06/21/2012 09:27:38,702469,04/11/2011 15:41:17,2783,248,,,html,html5,semantic-markup,,,,open
11135224,06/21/2012 09:25:55,1335260,04/16/2012 00:21:36,11,0,,,java,wordpress,,,,,open
119478,09/23/2008 07:01:10,20906,09/23/2008 05:17:03,1,0,,,.net,asp.net,wcf,soap,soapheader,,open
119492,09/23/2008 07:06:37,12416,09/16/2008 14:18:23,261,6,,,c++,compiler,visual-studio,,,,open
119506,09/23/2008 07:11:30,1865,08/19/2008 00:17:22,320,47,,,c#,resharper,,,,,open
119588,09/23/2008 07:31:01,20819,09/23/2008 00:01:45,1,1,,,iis6,asp.net-mvc,authentication,,,,open
119609,09/23/2008 07:35:04,8456,09/15/2008 16:04:56,54,9,,,linux,routing,ip,ip-address,route,,open
119651,09/23/2008 07:46:02,15109,09/17/2008 06:08:38,41,5,,,python,diff,binary,antivirus,,,open
119679,09/23/2008 07:52:43,20951,09/23/2008 07:48:08,1,0,,,sql,sql-server,stored-procedures,,,,open
119684,09/23/2008 07:53:50,20954,09/23/2008 07:53:50,1,0,,,python,medical,medicine,image,format,,open
119696,09/23/2008 07:55:44,15878,09/17/2008 13:18:18,38,1,,,java,windows-vista,themes,,,,open
119724,09/23/2008 08:01:03,11802,09/16/2008 11:28:04,28,4,,,continuous-integration,dependencies,teamcity,,,,open
119745,09/23/2008 08:05:00,20958,09/23/2008 08:05:00,1,0,,,c,linux,networking,tcp,,,open
119753,09/23/2008 08:06:20,11477,09/16/2008 08:22:03,65,4,,,iis,asp.net,,,,,open
119762,09/23/2008 08:08:22,5777,09/11/2008 11:10:19,85,5,,,sql-server,sql,nhibernate,,,,open
119815,09/23/2008 08:23:29,3966,09/01/2008 03:51:27,47,6,,,java,hibernate,domain-driven-design,hbm,mda,,open
119829,09/23/2008 08:26:15,2598,08/23/2008 13:13:34,1373,78,,,release,,,,,,open
119927,09/23/2008 08:51:58,18494,09/19/2008 03:18:59,33,6,,,flex,,,,,,open
120001,09/23/2008 09:12:53,1233512,09/16/2008 09:45:10,21,2,,,database,oracle,excel,migrate,,,open
120007,09/23/2008 09:15:26,450527,09/23/2008 09:07:43,1,0,,,hibernate,spring,sessionfactory,,,,open
120029,09/23/2008 09:23:05,1695,08/18/2008 02:49:06,2517,137,,,.net,winforms,wpf,,,,open
120065,09/23/2008 09:39:49,21000,09/23/2008 09:39:49,1,0,,,erlang,mnesia,,,,,open
120071,09/23/2008 09:41:07,15161,09/17/2008 06:42:07,116,5,,,regex,perl,,,,,open
120082,09/23/2008 09:42:52,518,08/06/2008 14:07:17,136,26,,,java,design,mvc,vetoable,,,open
120170,09/23/2008 10:06:39,8167,09/15/2008 15:18:16,74,14,,,xul,toolbar,firefox,,,,open
120189,09/23/2008 10:14:11,7106,09/15/2008 13:10:41,28,3,,,html,javascript,xss,security,,,open
120240,09/23/2008 10:32:10,11471,09/16/2008 08:16:32,1,2,,,sql-server,sqlprofiler,,,,,open
120383,09/23/2008 11:18:23,20603,09/22/2008 17:35:32,9,0,,,ide,scripting,eclipse-monkey,,,,open
120438,09/23/2008 11:32:12,18722,09/19/2008 10:26:04,67,4,,,architecture,,,,,,open
120467,09/23/2008 11:38:50,6941,09/15/2008 12:52:15,13,3,,,rubyonrails,ruby-on-rails,,,,,open
120470,09/23/2008 11:39:01,21033,09/23/2008 10:49:17,1,0,,,nhibernate,sqlserver-compact-edition,ntext,truncate,,,open
120497,09/23/2008 11:49:56,3122,08/26/2008 18:58:15,222,10,,,excel,download,,,,,open
120578,09/23/2008 12:11:32,19435,09/20/2008 01:27:11,597,35,,,socialnetworking,,,,,01/13/2012 20:33:46,not constructive
120587,09/23/2008 12:14:23,15992,09/17/2008 13:57:49,170,14,,,qmail,sysadmin,unix,,,,open
120588,09/23/2008 12:14:35,2819,08/25/2008 11:36:24,71,5,,,hibernate,select,casesensitive,sql,,,open
120616,09/23/2008 12:21:10,7585,09/15/2008 14:00:49,62,3,,,mdx,,,,,,open
120625,09/23/2008 12:22:42,3834,08/31/2008 06:25:52,219,24,,,c#,sql-server,,,,,open
120646,09/23/2008 12:26:33,19494,09/20/2008 05:03:17,96,11,,,javascript,excel,microsoftoffice,url,,,open
120648,09/23/2008 12:27:16,3320,08/27/2008 20:23:11,2954,143,,,unit-testing,xunit.net,,,,,open
120657,09/23/2008 12:28:39,16035,09/17/2008 14:14:36,510,57,,,python,windows,,,,,open
120702,09/23/2008 12:35:48,15627,09/17/2008 11:23:40,11,3,,,recursion,jvm,implementation,scala,jvm-languages,,open
120766,09/23/2008 12:46:32,11256,09/16/2008 06:37:37,133,3,,,asp.net,css,dynamic-css,,,,open
120803,09/23/2008 12:54:28,8436,09/15/2008 16:01:42,1,0,,,windows,xp,freebsd,learner,,06/03/2012 23:23:59,not constructive
120836,09/23/2008 13:01:46,21099,09/23/2008 13:01:46,1,0,,,resources,midp,,,,,open
120898,09/23/2008 13:13:33,7233,09/15/2008 13:23:26,1,0,,,c#,.net,dependencies,mvc,,,open
120914,09/23/2008 13:18:13,4685,09/05/2008 07:49:27,327,24,,,wpf,skinning,templates,.net,c#,,open
120966,09/23/2008 13:25:40,11545,09/16/2008 09:04:00,1,0,,,sql,transact-sql,,,,,open
120977,09/23/2008 13:27:01,9094,09/15/2008 17:42:46,33,3,,,php,security,frameworks,mantra,text-message,,open
121000,09/23/2008 13:30:41,3396,08/28/2008 12:43:15,47,2,,,asp.net-mvc,,,,,,open
121063,09/23/2008 13:40:24,4918,09/06/2008 15:54:41,474,37,,,vs2008,multiple-monitors,,,,,open
121202,09/23/2008 14:06:55,21138,09/23/2008 14:06:55,1,0,,,vim,scripting,,,,,open
121237,09/23/2008 14:12:22,1681,08/18/2008 00:05:33,112,6,,,xquery,xml,,,,,open
121282,09/23/2008 14:20:13,7598,09/15/2008 14:02:17,308,13,,,linux,unix,terminal,ascii,,,open
121309,09/23/2008 14:23:38,19626,09/20/2008 14:05:21,21,3,,,c#,asp.net,xslt,,,,open
121324,09/23/2008 14:26:26,16135,09/17/2008 14:58:57,51,12,,,java,code-generation,,,,,open
121350,09/23/2008 14:30:37,4219,09/02/2008 11:57:53,88,11,,,.net,oracle,ado.net,dataset,connection-string,,open
121439,09/23/2008 14:39:35,10040,09/15/2008 20:56:16,1,0,,,python,django,templates,stack-trace,,,open
121490,09/23/2008 14:46:57,21160,09/23/2008 14:46:57,1,0,,,asp.net,javascript,service,security,,,open
121503,09/23/2008 14:49:23,10703,09/16/2008 01:08:24,1072,49,,,pci,books,website,,,,open
121581,09/23/2008 15:03:55,8479,09/15/2008 16:07:11,282,13,,,sql,sql-server,date,datetime,,,open
121680,09/23/2008 15:21:09,8151,09/15/2008 15:16:47,533,52,,,duplicate,c#,syntax,,,,open
121734,09/23/2008 15:27:58,18838,09/19/2008 13:29:08,21,8,,,meme,projects,,,,11/29/2011 18:48:47,not constructive
121795,09/23/2008 15:37:02,21005,09/23/2008 09:47:05,1,0,,,versions,releases,,,,,open
121808,09/23/2008 15:38:27,13087,09/16/2008 17:00:38,346,36,,,excel,vba,,,,,open
121847,09/23/2008 15:44:59,1944,08/19/2008 14:49:14,794,40,,,math,logarithm,,,,,open
121981,09/23/2008 16:03:12,19268,09/19/2008 20:15:47,103,7,,,3d,vr,,,,,open
122089,09/23/2008 16:24:05,21205,09/23/2008 15:57:41,1,0,,,xml,unix,xsd,random,,,open
122109,09/23/2008 16:26:45,5189,09/08/2008 11:44:07,193,11,,,c#,pdf,,,,,open
122154,09/23/2008 16:32:10,327,08/04/2008 17:08:49,842,49,,,tfs,msbuild,tfsbuild,,,,open
122253,09/23/2008 16:49:36,15497,09/17/2008 09:56:32,586,51,,,visual-studio,ide,visual-studio-2005,development-environment,,,open
122298,09/23/2008 16:59:35,12887,09/16/2008 16:06:46,41,6,,,database,scaling,couchdb,,,,open
122445,09/23/2008 17:26:55,4494,09/04/2008 07:05:41,1135,56,,,ruby,ruby-on-rails,charts,,,,open
122453,09/23/2008 17:28:43,8203,09/15/2008 15:23:04,189,16,,,arrays,algorithm,,,,,open
122463,09/23/2008 17:29:38,20335,09/22/2008 09:57:55,1,0,,,xpath,namespaces,xml,,,,open
122468,09/23/2008 17:30:03,4358,09/03/2008 02:56:48,130,8,,,java,derby,,,,,open
